decision,reason,food_catalog_id,source,food_code,brand_name,maker,name_ko,category,current_recommendation_status,primary_serving_g,candidate_company_tokens,haccp_report_no,haccp_product_name,haccp_manufacture,haccp_seller,haccp_allergy,allergen_tags,haccp_imgurl1,name_match_count,company_match_count,distinct_tag_set_count
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243736,MFDS_STANDARD_PROCESSED,P114-103010200-0779,"","QINGDAO TONGREN FOODSTUFF CO., LTD",총각 김치,PROCESSED,SEARCH_ONLY,40,qingdaotongrenfoodstuffco|ltd,2018041507211,총각김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507211/2018041507211-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243737,MFDS_STANDARD_PROCESSED,P114-103010200-0262,"",농업회사법인땅끝마을김치,총각 김치,PROCESSED,SEARCH_ONLY,40,땅끝마을김치,2018041507211,총각김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507211/2018041507211-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243763,MFDS_STANDARD_PROCESSED,P106-001000100-0329,"",(주)씨앤빈,촌두부,PROCESSED,SEARCH_ONLY,80,씨앤빈,2012044501310,촌두부,㈜꿈꾸는콩_충북 음성군 맹동면 맹동산단로 31,㈜맑은물에유통_광주광역시 광산구 첨단과기로 45-46,대두,대두,http://www.haccp.or.kr/fresh/prdimg/2012/2012044501310/2012044501310-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243764,MFDS_STANDARD_PROCESSED,P106-001000100-0158,"",㈜맑은식품,촌두부,PROCESSED,SEARCH_ONLY,80,맑은식품,2012044501310,촌두부,㈜꿈꾸는콩_충북 음성군 맹동면 맹동산단로 31,㈜맑은물에유통_광주광역시 광산구 첨단과기로 45-46,대두,대두,http://www.haccp.or.kr/fresh/prdimg/2012/2012044501310/2012044501310-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243767,MFDS_STANDARD_PROCESSED,P114-103010200-0498,"",주식회사산들바람식품농업회사법인,총각김치,PROCESSED,SEARCH_ONLY,40,산들바람식품,2018041507211,총각김치,(주)올마루,"","새우,밀","밀,새우",http://www.haccp.or.kr/fresh/prdimg/2018/2018041507211/2018041507211-1.png,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243852,MFDS_STANDARD_PROCESSED,P101-405000400-6684,"",호텔리베라델리샵,치즈앤치즈,PROCESSED,SEARCH_ONLY,70,호텔리베라델리샵,199301880911625,치즈앤치즈,㈜샤니/대구광역시 달성군 논공읍 논공중앙로 54길 7,㈜에스피씨삼립/경기도 시흥시 공단1대로 101(정왕동),"밀,쇠고기,대두,계란,우유함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1993/199301880911625/199301880911625-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,243853,MFDS_STANDARD_PROCESSED,P101-405000400-2015,"",(주)샤니,치즈앤치즈,PROCESSED,SEARCH_ONLY,70,샤니,199301880911625,치즈앤치즈,㈜샤니/대구광역시 달성군 논공읍 논공중앙로 54길 7,㈜에스피씨삼립/경기도 시흥시 공단1대로 101(정왕동),"밀,쇠고기,대두,계란,우유함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1993/199301880911625/199301880911625-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243879,MFDS_STANDARD_PROCESSED,P124-200020000-1579,"",주식회사대한엠피에스,치즈스틱,PROCESSED,SEARCH_ONLY,50,대한엠피에스,201405411431,치즈스틱,롯데푸드㈜_경상북도 김천시 공단 3길 94,롯데푸드㈜_경상북도 김천시 공단 3길 94,"우유,밀,대두,계란","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2014/201405411431/201405411431-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243911,MFDS_STANDARD_PROCESSED,P101-106000100-3724,"",농업회사법인리뉴얼라이프(주),치즈스틱,PROCESSED,SEARCH_ONLY,30,리뉴얼라이프,201405411431,치즈스틱,롯데푸드㈜_경상북도 김천시 공단 3길 94,롯데푸드㈜_경상북도 김천시 공단 3길 94,"우유,밀,대두,계란","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2014/201405411431/201405411431-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243912,MFDS_STANDARD_PROCESSED,P101-103000400-1473,"",상일식품(주),치즈스틱,PROCESSED,SEARCH_ONLY,30,상일식품,201405411431,치즈스틱,롯데푸드㈜_경상북도 김천시 공단 3길 94,롯데푸드㈜_경상북도 김천시 공단 3길 94,"우유,밀,대두,계란","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2014/201405411431/201405411431-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243913,MFDS_STANDARD_PROCESSED,P101-405000400-5892,"",(주)홍두당,치즈스틱,PROCESSED,SEARCH_ONLY,70,홍두당,201405411431,치즈스틱,롯데푸드㈜_경상북도 김천시 공단 3길 94,롯데푸드㈜_경상북도 김천시 공단 3길 94,"우유,밀,대두,계란","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2014/201405411431/201405411431-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243914,MFDS_STANDARD_PROCESSED,P101-405000400-8118,"",주식회사신성베이커리,치즈스틱,PROCESSED,SEARCH_ONLY,70,신성베이커리,201405411431,치즈스틱,롯데푸드㈜_경상북도 김천시 공단 3길 94,롯데푸드㈜_경상북도 김천시 공단 3길 94,"우유,밀,대두,계란","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/2014/201405411431/201405411431-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243925,MFDS_STANDARD_PROCESSED,P117-201020100-1452,"",농업회사법인주식회사다온,치즈소시지,PROCESSED,SEARCH_ONLY,30,다온,1999014439646,치즈소시지,㈜대광F&C_부산광역시 사하구 다대로 1066번길 61(장림동),_,"계란, 게, 우유, 돼지고기, 조개류(굴,바지락)","난류,우유,게,돼지고기,조개류",http://www.haccp.or.kr/fresh/prdimg/1999/1999014439646/1999014439646-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,243926,MFDS_STANDARD_PROCESSED,P120-100010500-0068,"",(주)대광에프앤씨,치즈소시지,PROCESSED,SEARCH_ONLY,30,대광에프앤씨,1999014439646,치즈소시지,㈜대광F&C_부산광역시 사하구 다대로 1066번길 61(장림동),_,"계란, 게, 우유, 돼지고기, 조개류(굴,바지락)","난류,우유,게,돼지고기,조개류",http://www.haccp.or.kr/fresh/prdimg/1999/1999014439646/1999014439646-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244110,MFDS_STANDARD_PROCESSED,P101-406000100-0055,"",텐퍼센트로스터스,초코 스콘,PROCESSED,SEARCH_ONLY,70,텐퍼센트로스터스,2017008092935,초코스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/2017008092935/2017008092935-1.png,2,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244111,MFDS_STANDARD_PROCESSED,P101-406000400-0291,"",(주)아프로푸드,초코 스콘,PROCESSED,SEARCH_ONLY,70,아프로푸드,2017008092935,초코스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/2017008092935/2017008092935-1.png,2,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244112,MFDS_STANDARD_PROCESSED,P101-406000400-0468,"",아틀리에아방,초코 스콘,PROCESSED,SEARCH_ONLY,70,아틀리에아방,2017008092935,초코스콘,(팩토리)더브레드블루,"","밀,대두","대두,밀",http://www.haccp.or.kr/fresh/prdimg/2017/2017008092935/2017008092935-1.png,2,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244129,MFDS_STANDARD_PROCESSED,P101-410000400-0558,"",주식회사더블스윗,초코 소라빵,PROCESSED,SEARCH_ONLY,70,더블스윗,19880275001194,초코소라빵,알수없음,알수없음,"밀, 우유, 대두,계란, 쇠고기 함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1988/19880275001194/19880275001194-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244130,MFDS_STANDARD_PROCESSED,P101-405000400-5140,"",(주)샤니,초코 소라빵,PROCESSED,SEARCH_ONLY,70,샤니,19880275001194,초코소라빵,알수없음,알수없음,"밀, 우유, 대두,계란, 쇠고기 함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1988/19880275001194/19880275001194-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244131,MFDS_STANDARD_PROCESSED,P101-405000400-5853,"",(주)닥터브레드,초코 소라빵,PROCESSED,SEARCH_ONLY,70,닥터브레드,19880275001194,초코소라빵,알수없음,알수없음,"밀, 우유, 대두,계란, 쇠고기 함유","난류,우유,대두,밀,쇠고기",http://www.haccp.or.kr/fresh/prdimg/1988/19880275001194/19880275001194-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244138,MFDS_STANDARD_PROCESSED,P103-101020400-0705,"",NUTKAO S.R.L.,초코 스프레드,PROCESSED,SEARCH_ONLY,20,nutkaosrl,20060445219610,초코스프레드,㈜아워홈 충북 음성군 삼성면 청용로 293,㈜아워홈 충북 음성군 삼성면 청용로 293,"대두, 우유 함유","우유,대두",http://www.haccp.or.kr/fresh/prdimg/2006/20060445219610/20060445219610-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244190,MFDS_STANDARD_PROCESSED,P101-409000400-0885,"",(주)파리크라상,초코가달콤한시간,PROCESSED,SEARCH_ONLY,70,파리크라상,198802750013082,초코가 달콤한 시간,알수없음,알수없음,"우유, 대두, 밀, 계란 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750013082/198802750013082-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244225,MFDS_STANDARD_PROCESSED,P101-409000400-6374,"",(주)파리크라상,초코가 달콤한 시간,PROCESSED,SEARCH_ONLY,70,파리크라상,198802750013082,초코가 달콤한 시간,알수없음,알수없음,"우유, 대두, 밀, 계란 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750013082/198802750013082-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244488,MFDS_STANDARD_PROCESSED,P109-401040100-0439,"",(주)상일,츄파춥스딸기크림,BEVERAGE,SEARCH_ONLY,200,상일,19920624042727,츄파춥스 딸기크림,(주)상일_경남 거창군 웅양면 웅양로 1215-30,남양유업주식회사 천안공장_충남 천안시 동남구 풍세로 978,"우유,대두","우유,대두",http://www.haccp.or.kr/fresh/prdimg/1992/19920624042727/19920624042727-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244601,MFDS_STANDARD_PROCESSED,P101-409000400-0970,"",(주)파리크라상,치즈가 부드러운 시간,PROCESSED,SEARCH_ONLY,70,파리크라상,198802750012941,치즈가 부드러운 시간,알수없음,알수없음,"우유, 계란, 밀, 대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750012941/198802750012941-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244645,MFDS_STANDARD_PROCESSED,P119-900090200-0873,"",해당없음,체다치즈,PROCESSED,SEARCH_ONLY,20,"",2007050200246,체다치즈,㈜동원F&B강진공장/전남강진군 강진읍 해강로 1405,알수없음,우유 함유,우유,http://www.haccp.or.kr/fresh/prdimg/2007/2007050200246/2007050200246-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244646,MFDS_STANDARD_PROCESSED,P119-900090100-2262,"",해당없음,모짜렐라치즈,PROCESSED,SEARCH_ONLY,20,"",2007050200244,모짜렐라치즈,㈜동원F&B강진공장/전남강진군 강진읍 해강로 1405,알수없음,우유 함유,우유,http://www.haccp.or.kr/fresh/prdimg/2007/2007050200244/2007050200244-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244683,MFDS_STANDARD_PROCESSED,P101-103000100-3437,"",EVER DELICIOUS FOOD INDUSTRIES SDN. BHD.,치즈 쿠키,PROCESSED,SEARCH_ONLY,30,everdeliciousfoodindustriessdnbhd,19930618060331,치즈쿠키,㈜신라명과_경남 창녕군 대합면 대합공단길 21,㈜신라명과_경남 창녕군 대합면 대합공단길 21,"밀,대두,우유,계란","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1993/19930618060331/19930618060331-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244689,MFDS_STANDARD_PROCESSED,P101-409000400-0969,"",해당없음,치즈 케이크,PROCESSED,SEARCH_ONLY,70,"",198802750011771,치즈케이크,알수없음,알수없음,"우유, 계란, 밀, 대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011771/198802750011771-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244690,MFDS_STANDARD_PROCESSED,P101-409000400-3712,"",주식회사핀브레드,치즈 케이크,PROCESSED,SEARCH_ONLY,70,핀브레드,198802750011771,치즈케이크,알수없음,알수없음,"우유, 계란, 밀, 대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011771/198802750011771-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244691,MFDS_STANDARD_PROCESSED,P101-409000400-4217,"",주식회사코리아바라카텁,치즈 케이크,PROCESSED,SEARCH_ONLY,70,코리아바라카텁,198802750011771,치즈케이크,알수없음,알수없음,"우유, 계란, 밀, 대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011771/198802750011771-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244692,MFDS_STANDARD_PROCESSED,P101-409000400-5612,"","MARUTO SEIKA CO.,LTD.",치즈 케이크,PROCESSED,SEARCH_ONLY,70,marutoseikaco|ltd,198802750011771,치즈케이크,알수없음,알수없음,"우유, 계란, 밀, 대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011771/198802750011771-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244693,MFDS_STANDARD_PROCESSED,P101-409000400-6384,"",(주)하이테이블,치즈 케이크,PROCESSED,SEARCH_ONLY,70,하이테이블,198802750011771,치즈케이크,알수없음,알수없음,"우유, 계란, 밀, 대두 함유","난류,우유,대두,밀",http://www.haccp.or.kr/fresh/prdimg/1988/198802750011771/198802750011771-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244746,MFDS_STANDARD_PROCESSED,P117-800080000-0532,"",(주)이삭푸드,치즈돈까스,PROCESSED,SEARCH_ONLY,50,이삭푸드,201602621724,치즈돈까스,주식회사 케이씨에프앤비/경기도 평택시 서탄면 서탄로 470-14,알수없음,"돼지고기,밀,대두,계란,쇠고기 함유","난류,대두,밀,돼지고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2016/201602621724/201602621724-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244747,MFDS_STANDARD_PROCESSED,P117-800080000-0613,"",(주)맘씨,치즈돈까스,PROCESSED,SEARCH_ONLY,50,맘씨,201602621724,치즈돈까스,주식회사 케이씨에프앤비/경기도 평택시 서탄면 서탄로 470-14,알수없음,"돼지고기,밀,대두,계란,쇠고기 함유","난류,대두,밀,돼지고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2016/201602621724/201602621724-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244765,MFDS_STANDARD_PROCESSED,P117-501050200-0633,"",(주)상신종합식품제2공장,치즈돈까스,PROCESSED,SEARCH_ONLY,50,상신종합식품,201602621724,치즈돈까스,주식회사 케이씨에프앤비/경기도 평택시 서탄면 서탄로 470-14,알수없음,"돼지고기,밀,대두,계란,쇠고기 함유","난류,대두,밀,돼지고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2016/201602621724/201602621724-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244766,MFDS_STANDARD_PROCESSED,P117-700080000-0107,"",푸른들 푸드,치즈돈까스,PROCESSED,SEARCH_ONLY,50,푸른들푸드,201602621724,치즈돈까스,주식회사 케이씨에프앤비/경기도 평택시 서탄면 서탄로 470-14,알수없음,"돼지고기,밀,대두,계란,쇠고기 함유","난류,대두,밀,돼지고기,쇠고기",http://www.haccp.or.kr/fresh/prdimg/2016/201602621724/201602621724-1.jpg,1,0,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244880,MFDS_STANDARD_PROCESSED,P101-103000400-1460,"",영양제과(주),추억의건빵,PROCESSED,SEARCH_ONLY,30,영양제과,2002046712722,추억의 건빵,㈜금풍제과_충청남도 금산군 추부면 다복로646,_,"밀,대두,우유,아황산류","우유,대두,밀,아황산류",http://www.haccp.or.kr/fresh/prdimg/2002/2002046712722/2002046712722-1.jpg,1,0,1
APPLY,제품명과 제조사/판매사 맥락이 일치하고 알러젠 세트가 하나로 수렴한다.,244892,MFDS_STANDARD_PROCESSED,P123-302030100-0415,"",㈜지엠에프,쌀물만두,PROCESSED,SEARCH_ONLY,150,지엠에프,19950492079295,쌀물만두,㈜지엠에프/전북 남원시 시묘길 56-34(노암동),풀무원식품㈜/충북 음성군 대소면 삼양로 730-27,"밀,돼지고기,대두,쇠고기,조개류(굴) 함유","대두,밀,돼지고기,쇠고기,조개류",http://www.haccp.or.kr/fresh/prdimg/1995/19950492079295/19950492079295-1.jpg,1,1,1
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244980,MFDS_STANDARD_PROCESSED,P117-501050100-3272,"",(주)미트뱅크,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,미트뱅크,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244981,MFDS_STANDARD_PROCESSED,P117-501050100-6038,"",(주)청우푸드,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,청우푸드,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244982,MFDS_STANDARD_PROCESSED,P123-203020200-4062,"",삼성웰스토리 Central Kitchen 아산,춘천식닭갈비,PROCESSED,SEARCH_ONLY,200,삼성웰스토리centralkitchen아산,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,244983,MFDS_STANDARD_PROCESSED,P117-501050100-3782,"",(주)미소담은,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,미소담은,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245022,MFDS_STANDARD_PROCESSED,P117-501050100-0075,"",㈜케이프라이드,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,케이프라이드,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245023,MFDS_STANDARD_PROCESSED,P117-501050100-1030,"",시아스 엠앤알,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,시아스엠앤알,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245024,MFDS_STANDARD_PROCESSED,P117-501050100-1029,"",주식회사 시아스 영양공장,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,시아스영양,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245025,MFDS_STANDARD_PROCESSED,P117-501050100-1617,"",(주)세영푸드,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,세영푸드,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245026,MFDS_STANDARD_PROCESSED,P117-501050100-3271,"",농업회사법인(주)농신에프디,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,농신에프디,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245027,MFDS_STANDARD_PROCESSED,P117-501050100-2693,"",(주)한강식품,춘천식닭갈비,PROCESSED,SEARCH_ONLY,50,한강식품,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245030,MFDS_STANDARD_PROCESSED,P117-501050100-3269,"","(주)케이에프지(KFGCo.,Ltd.)",춘천식 닭갈비,PROCESSED,SEARCH_ONLY,50,케이에프지kfgco|ltd,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245031,MFDS_STANDARD_PROCESSED,P117-501050100-6037,"",주식회사 팜스코,춘천식 닭갈비,PROCESSED,SEARCH_ONLY,50,팜스코,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
REVIEW_NAME_ONLY,제품명은 일치하지만 제조사/판매사 맥락이 확인되지 않았다.,245032,MFDS_STANDARD_PROCESSED,P117-501080000-0008,"",주식회사 동키푸드,춘천식 닭갈비,PROCESSED,SEARCH_ONLY,50,동키푸드,2009050200323,춘천식닭갈비,㈜청암식품(에코맘)(T.043-231-9590),㈜델리퀸/충북 청원군 강내면 가로수로 600,"닭고기,대두,토마토,우유,계란,밀 함유","난류,우유,대두,밀,토마토,닭고기",http://www.haccp.or.kr/fresh/prdimg/2009/2009050200323/2009050200323-1.jpg,3,0,2
